"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9337.90547041784","9979.76899681464","10576.4036456378","11200.7923540564","11973.0936016786","12907.7451260952","13675.7032486203","15119.6310661339","15852.5026362276","16962.282910601","19410.8057221245","19666.2741554392","20561.7048132824","20936.3415692881","21416.3015727302","22232.4582188313","23237.1822550743","24883.5197456702","26192.991410569","26166.3867444621","27862.7761638726","28765.2943563732","29645.1599952886","31405.3372885588","32488.6333670319","33995.1833022691","",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","464.419058181304","470.254227237752","520.857878343829","558.769368966174","606.08796098077","653.625678145465","699.366308746582","741.62929077984","783.184974271916","871.015913264685","1001.32519167876","1127.88053622294","1269.88722153343","1460.65844894653","1689.59549218982","1964.67068406657","2272.96171739716","2595.57430647843","2898.95743139934","3207.78108328329","3534.78751872664","3780.81768022747","4099.89264038651","4479.63112118976","4882.4453294341","5249.74474205764","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5060.88689222231","4989.35916655166","5226.63036231369","5329.67822610147","5411.53145067668","5565.24266782554","5901.71220926253","6114.98672354482","6467.28409736333","6772.60952808801","7099.25836762136","7340.35825160938","7583.96691615787","7788.18550473988","8495.1371819302","9043.02231039154","9690.58357124153","10394.5657218807","10815.9947789597","11039.5411268848","11579.5197699096","11589.2047851432","11668.9343750927","11837.3833824201","12171.8416626992","","",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5998.01535638048","6788.59341720761","7098.96576893936","7332.15065673175","7840.78660929177","8313.64230793404","10354.44715698","12402.3858167793","13737.6633326584","12981.905912246","13661.3129424931","14472.4434634229","13863.9398025638","14883.6673375034","15410.0726476579","16050.1643058231","",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3310.86142520671","3076.08446266675","2822.41842908159","2773.65395431747","2871.20508794463","3094.18547972577","3195.32261708406","3349.00864591012","3468.8768936041","3598.66334326594","3689.70041174916","3849.42265153638","4053.67765459264","4378.35059165631","4921.78286304352","5384.3209302897","5949.15141978994","6644.31827512526","7274.12695152128","7128.21600392402","7552.64608299285","8889.34553776354","9990.03804901998","11132.3909489798","12012.2369092302","12220.7813400832","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242.384560470517","256.062855834356","239.739376170659","256.629205007968","267.59816203306","269.637567776883","337.704859701585","370.298008950594","407.961517195302","435.132544134841","440.352584533883","493.422208460902","529.382157841618","558.307997860215","600.549264307804","654.677938703113","720.42396546801","772.425771541758","818.480473229203","852.859303376853","895.499663909703","951.825363881443","1010.22125187758","1069.33640257925","1137.31678259315","1192.17532892152","",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1819.88923013084","1861.54751463962","1885.77080920173","1986.53529121238","1910.71406949141","2080.41178261186","2176.55183209102","2062.14402226442","2079.24791582775","2206.12050619108","2178.98589314328","2204.24527056087","2184.10460578914","2289.3930793558","2414.33863122803","2638.74145420377","3145.57597935739","3233.97140030575","3248.81318075338","3158.54925724804","3266.29462575561","3403.53452636443","3575.98635387756","3759.86144184677","3890.76188121182","","",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4774.34866967087","5096.76004892396","5479.86913594193","5825.8866731661","6109.82131808507","6448.99321119189","6863.1076412547","7285.7896187497","7730.24604514221","7951.72047330315","8780.06269300741","9138.77549636532","9409.61027050463","9876.46913072252","10664.0427744975","11078.0272355983","12335.6354914855","13328.3408578409","14270.1694507974","14815.8079871236","15616.0068421414","16561.7709831855","17408.1887075666","18243.5127812206","19230.6575231181","20085.1709032553","",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","482.458927751242","531.022676326801","499.208510069205","559.768834520773","511.664123510153","603.68303591917","647.55256849483","666.713648935909","680.108173179214","690.667266586942","697.600803960718","660.385501695385","664.747476313911","698.800774091795","737.588397804063","765.223711376963","802.845743573449","877.505100150169","934.931531549276","990.261362410462","1039.28951898371","1078.8556473052","1085.67899974201","1125.47671212137","1174.28993701303","1183.60523462968","",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6755.1392144954","7442.43475922373","8074.85616995553","8856.23259238869","9630.92019935956","10527.5606111037","11495.000610155","12233.0222627829","11173.9251778767","11757.0328370787","12797.9661293032","12882.2464198652","13513.4124273768","14306.6402236596","15410.5447215777","16453.1206030349","17587.3753101685","19412.0492277635","20098.8819531107","19409.1597895204","20675.017470943","21866.340751899","23124.864658192","24230.8624605509","25765.7585179412","26950.3353187223","",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23569.6915643083","23970.3247819288","24988.4533466319","25945.1205481033","27247.9287058173","28243.7063001898","29457.1979707464","30930.6971195088","32274.6762980522","33935.2578834501","35736.5062407811","36567.0311076803","37448.106982257","38941.4249116132","41118.6297035445","43503.5753746535","45609.3306086384","47214.9289953268","47602.8710006479","46192.1912852048","47548.884405687","48967.5237995448","50508.3213292511","51890.1317328616","53595.8695606701","54926.5193378491","",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3694.58916249756","3986.48524256719","4233.24029326997","4140.25560230647","4177.35956482166","4301.15834759122","4383.93208469874","4507.70842855489","4571.85060854271","4675.75689538764","4843.20050509211","4926.13633778292","5169.67704557809","5433.09362549076","6197.91767969775","6480.58023781565","7058.51356429806","7617.35033528768","7849.99947049685","7797.9282021702","8212.32931480258","8625.71792158825","9021.91291478661","9459.18382475745","10010.3984728188","10411.3570319379","",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","585.360742467173","600.489319827339","555.555007529919","557.843572848996","572.432382527244","578.922980713893","588.292977579912","593.005107073557","638.206235795717","621.140408283121","603.828249798585","637.72781764914","642.985965940729","665.717488710695","659.982067526633","686.036866993186","720.859443024013","735.371588924353","791.317901518949","761.990923398958","804.051028542619","807.193020889675","883.251377257212","907.588637599715","949.908768122856","955.483323715227","",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1958.68657046887","1960.76553415565","1963.96233287644","2001.92040453031","2012.24519944242","1997.43508359054","2082.83432107031","2124.14591070078","2151.04798997946","2140.01655336157","2247.88502977933","2340.74591818869","2404.95888418261","2638.80022254488","3534.04713866369","3676.70750043522","3994.77188938539","4266.96162754982","4502.20537876403","4723.09145598072","5019.18606066892","5230.59885375807","5407.32395617592","5637.71212524307","5940.57014479176","6003.89007115427","",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1951.86276602771","1969.1590216816","1977.71342941817","1973.42609337473","2039.31550362573","2161.18250381882","2296.16727238904","2384.55006181617","2457.29386184598","2627.25877574203","2754.33303059038","2858.4557372384","2884.0813235361","2975.95617625544","3178.47940898225","3376.96543008272","3578.08370768532","3817.18636310867","3951.24717986242","3822.1644291501","3942.82261952286","4223.4272387993","4488.17450978094","4712.38903253111","4958.80329568206","5200.29968471542","",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18899.8206037276","19848.2192600238","20491.5085100706","21095.3211158537","22048.8600585297","23095.7506302583","24225.3385086666","25708.4429775051","27330.7363415445","28946.0971824111","31572.6780325867","32912.2579883075","33991.059285162","33701.4403121216","35440.7633222771","37265.3450881778","40620.7596524122","43462.0490495284","45843.89223408","44090.3251850515","44585.5262255452","46066.6524059576","46707.2697077937","48710.3188992338","49055.3831959308","49587.0051868083","",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18431.3122880029","19538.9447627544","20579.5413632889","21540.0716061048","22979.3795755328","24306.6075406003","26792.3832251427","28585.3126436512","28157.6155143463","30555.3387515941","36927.96012964","37873.5789998562","37959.7948060455","38530.8031296143","42516.4322096444","47772.4300752991","54110.882646046","55847.1387160762","61676.1195662002","55459.9896670193","57995.8601888632","62060.9585277717","65380.2459893784","67019.8134345019","65713.5104557314","62083.8625679502","",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","774.592099597241","829.409374669077","859.548681803326","889.263181208536","957.044911148906","985.775843826267","1032.55871393835","1078.98065430672","1100.43409033553","1144.13115234731","1220.46425038725","1286.47273572066","1287.73443162261","1345.90725827631","1428.75763810807","1507.56831374713","1588.26515339538","1668.74040164087","1787.40581957171","1863.68346287613","1956.4658657987","2042.14068690866","2153.73649262683","2251.49767972711","2399.77270368837","2462.07461049148","",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3726.44599859326","5121.55426393966","5617.95238000679","6459.08316591532","7339.30127005086","8050.69820190886","10429.7955904372","13232.1725427608","13064.5452332039","",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14872.0180632281","14567.6520913998","14917.813829344","15962.0225297011","17096.2611531116","17906.8696559173","18465.8580408965","19133.6137388103","19327.8306464232","20579.0024165994","21509.8296936971","22507.9286065806","23306.4519455811","23963.531120446","25086.4626594196","25677.2614892374","27767.2204793523","29386.9476810105","29860.212777283","30699.304188333","31263.7857861676","32734.3831571154","33065.5112359197","36210.1650274043","37087.9379929414","37575.9305494517","",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16627.8071192571","17253.2120272257","17877.2663624555","18554.8524439035","19412.8029825921","20179.9149012672","21068.0067680042","22023.5356653976","22761.3959105101","23699.2509214803","25166.8236021481","25981.4078160978","26778.3991930011","27548.2085720935","29033.8387776306","30411.7253205381","32385.9929444591","33926.5472116534","34755.3798066456","33815.4355895166","35077.2376190163","36441.6565477521","37352.5920266094","38572.9847194566","39641.2282329914","40589.1201368865","",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22648.9013253654","23772.3748880886","25194.1826809343","26209.2520144943","26852.2013387578","28094.8976809175","29108.5878287937","31282.7926273967","32496.8680285367","32944.7185193671","35293.5544601326","37165.8609612748","36507.3262914092","35301.351511284","35793.4717650395","36978.6928765627","39431.1611442989","41624.8598526328","44908.0397738345","46106.3306129487","45892.3666815787","42479.201320064","42827.1461652334","41216.3649395322","39678.2993908115","39971.0927286394","",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10559.3174412229","11134.5891399286","11669.6679985028","12189.3871702142","13462.0303849671","14392.2361020521","16139.8427997317","17861.9476817083","19308.5985963896","19584.6953446001","21066.9314260465","22748.3669529531","23563.0120507635","24303.5357005171","25025.1358815244","25445.2409157476","",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1975.81963057915","2086.24003255808","2237.91004724398","2272.16387522077","2347.14138315871","2452.74780054391","2554.03219474869","2559.98236190928","2590.07542292261","2662.54337398229","2775.63263402437","2833.04336556872","2907.75818236079","3046.54316704521","3293.5063422941","3586.41777847983","3845.52613576803","4054.64179830633","4118.69010837312","4179.73402420651","4209.69803030354","4322.53438254774","4460.9230726128","4633.0013220486","4833.65539441935","5010.81399410051","",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5051.53169347703","5593.84365388691","6064.5762502008","6415.13468205335","6602.22836976703","6719.22235601882","6976.49646244477","7401.05520353375","7868.86010457506","8137.85077957412","8383.74320242703","8461.62471703102","8621.49256718521","8997.88429726306","9763.60847029768","10611.4828876574","11675.2812081589","13188.9680119689","14354.0994996163","14443.603169243","15202.2174304429","17058.5964382552","18663.1681662346","19891.8119685837","21130.2017439541","22237.2382567749","",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3433.76363438188","3552.50219663573","3541.69664873292","3742.49008177907","4213.49611120136","4539.56015646242","4673.59515217351","4982.70501361747","4942.9304440545","5021.54975521275","5202.23389783661","5283.02904463566","5584.3439926271","5858.86316316752","6240.73291649429","6762.77363603195","7404.29152954604","8148.90917755848","8956.49402332727","9010.30810688874","9755.14981217937","10449.1276643055","11145.5850695301","11828.9055227983","12161.9443879789","12529.2286307653","",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2591.92692088441","2597.19719982243","2601.11139161373","2655.05683310576","2764.78131594527","2886.99602096668","3041.78800468175","3182.75783172897","3129.60623731701","3205.4839098639","3350.70095192345","3452.16142886033","3557.43399762788","3731.71753530085","4012.57602372073","4261.72299700535","4546.35097346709","4899.39233181988","5126.2227308","5147.80151297175","5524.1544103206","5754.11244156476","6153.07044864692","6587.47775791205","7009.80967074326","7387.31759345128","",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10737.9463505119","10006.2434448444","8736.36380489085","9311.5549937244","10266.9700272755","11254.6654215445","11434.0156100066","11534.0511734308","10870.4568007673","10802.4684263378","11389.0424562586","12219.3581746401","11597.7602738737","12676.9234243149","13181.4364604627","13144.5548974921","13416.1349836402","12845.3007971195","11700.5393168877","12157.3000958188","12947.9075753943","13510.0345754012","13289.3950718034","13984.1249744892","15317.166220501","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1038.47601034661","1146.79150574355","1302.52761831039","1537.10136632105","1621.32066452752","1559.65819316381","1666.98526185742","1587.08254904026","1503.73650083105","1514.92181658119","1472.1732969238","1466.03624542956","1449.25417523131","1473.06639151608","1516.94288569055","1624.92312947895","1672.26923862543","1795.97658272734","1906.65715108924","1992.35300218464","2122.70744992972","2345.06587687314","2525.96210935665","2651.813578555","2868.91634101206","","",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6175.23010538164","5912.12584080401","6179.99088327838","6546.8700325487","7025.24191303184","7659.93230765516","8254.99848813444","8916.01328232285","9461.80733104503","10022.3953632385","10644.713846923","11127.4604792303","11781.0563524395","12256.4188986341","13350.5240838196","13895.9235416906","15150.895697548","16781.3778912446","18310.4432086685","19266.1295255723","21089.0110793747","22850.4784214836","23832.7270218125","24740.8100116873","25730.20695756","26862.2683302141","",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1563.61782100724","1362.60172425087","1381.23603655283","1408.21429175355","1415.47541043177","1443.23402323786","1518.46917084029","1601.4969793208","1718.48792224894","1792.53323823544","1837.94442046686","1906.61276620592","1895.31420696592","1856.15991278592","2255.44084083604","2386.90754960377","2586.30393657542","2754.34800301645","2911.46605023913","2991.38931929919","3123.32095743772","3240.84797872952","3387.41700447798","3529.06244605793","3647.63400603181","3702.36231574091","",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16336.2069717835","16904.0615179182","17875.4822611783","18846.3302057031","19828.9849005118","20873.7612562898","21625.8419968961","22480.1706079951","24118.0093329653","24868.2537046155","25747.5094358107","28866.1689473036","29790.5969766743","30727.8627461713","32122.1903309682","33392.4209037209","34256.9103478725","34198.6884830399","34443.7803691978","34071.2448910761","33756.8068621299","34195.6036654497","34272.2044184399","35023.6667224082","","","",
"Korea, Dem. People’s Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11762.110073811","12713.7732659014","13155.4924003283","13177.1644564949","13550.9380054818","14376.1628411085","14903.3221569646","15780.0486318277","16674.5727659431","17723.4633156481","18872.3790051932","19585.4694781242","20367.6644076272","20839.6340302693","21490.8162318014","22739.5896603865","24669.5669809332","25695.8676662706","26631.5639632704","26496.1803623769","27360.9611166887","26780.2149060404","26454.1026011519","27924.7256302197","28831.7735218039","29717.6939734373","",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3901.57355174473","4066.45338910268","4125.37910981952","4325.49838330439","4543.12315311668","4840.22563075204","4893.25533517949","5073.92726630472","5022.59751438942","4925.62961454038","4822.97606052371","4797.71842360056","4780.15448306549","4996.0403678408","5251.98825751784","5448.98117120037","5799.0178472066","6188.42341624123","6621.20383264078","6322.52474345565","7142.05703875154","7504.67749192442","7447.17472643709","8514.17537427315","8955.58094041456","9198.49853407158","",
"West Bank and Gaza","PSE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1945.04790985207","2033.9549769191","2124.53802081137","2560.86096080668","3178.09071255891","3710.12443134371","3331.35615329123","3106.93161669257","3031.45182020878","3300.10837009894","3592.66686872207","4010.147763007","3844.38975130569","3780.6911681358","3423.59633954755","4053.04893408545","4078.49589123896","4356.34182027311","4931.00218084833","4655.14935997661","4550.17320175143","5020.11961887621","",
"Pacific island small states","PSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2671.43314714585","2700.43680110809","2851.14634727564","2934.0871029782","3088.57135077447","3221.85568294044","3352.77682633646","3317.03990624696","3370.92143941498","3565.18188217205","3568.36141396258","3661.56676090836","3768.72853345667","3870.4118913547","4104.4196161131","4265.15898958448","4438.60668861953","4534.49210497453","4639.98374263492","4538.30454511033","4670.06860705004","4888.10629544009","5018.06449433307","5232.95557049406","5479.88810760856","5716.15183472118","",
"Post-demographic dividend","PST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17807.4698862311","18487.6183590048","19118.6595765244","19647.5014258399","20545.8843873856","21421.41764119","22357.0063025335","23362.0749964998","24145.4965020341","25211.650096922","26799.0786631584","27791.0140643102","28736.066488473","29657.7772303354","31286.7379400318","32796.9315156274","34882.6626309422","36574.1323924283","37457.2192965061","36414.218621072","37725.3684317376","39247.1920390398","40262.3711499635","41645.9363909038","42808.2077170818","43813.3400905141","",
"French Polynesia","PYF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85689.0213029509","88051.1952724686","92702.0526242142","93110.3128789816","104097.258634136","101030.948494386","111246.255215971","112973.901392597","115043.916080285","113286.431683127","123592.987260467","132514.494897378","133557.852560473","135923.471477514","139174.278832964","141542.662833058","",
"Romania","ROU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5258.98206457433","4773.33486619714","4494.54022757446","4678.18917294539","4972.82974129292","5449.93671621947","5776.64313174947","5600.82462631376","5576.06449340088","5632.323435499","5873.463317105","6588.45956341586","7179.1989319574","7820.4220762871","9137.60368587846","9723.53433700865","11694.1865936309","13442.6122535338","16301.9434552315","16013.3461606207","17180.5104677973","18095.0127367018","18983.3824664668","19877.5066064971","20796.9885641642","22124.3433041881","",
"Russian Federation","RUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8012.80231687333","7844.086114426","6854.08548313204","6416.16919310113","5736.16013800135","5611.65837798029","5515.98516479681","5697.3278217843","5460.3549781139","5914.30041088544","6825.41139116801","7367.60906109729","8029.12265176949","9253.57742940525","10231.426449768","11822.3709000841","14916.185263567","16648.5868641678","20163.5876480167","19386.584396792","20497.934076089","24074.364580654","25316.6357856942","24165.3268347389","25498.6463870605","25186.1695599855","",
"Rwanda","RWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","549.619853685006","568.380597919793","648.343844266189","649.887705140366","346.975025347733","485.722091485378","540.716088172675","586.833259967252","596.171407979704","605.000105918985","633.750751793062","678.402068809814","762.658098691342","775.760625141452","838.703464843405","907.107381200184","996.67186390456","1072.05234706869","1181.54477013398","1230.52424275853","1301.69695192285","1397.2246912143","1510.67810950135","1569.16285546003","1669.50752188405","1762.31412599666","",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1203.755944534","1241.46314163483","1314.76917581968","1374.69459656321","1457.45194256327","1558.31148787454","1661.08812879794","1717.98952312697","1797.35607880063","1927.88697122457","2014.5780289408","2109.68334009329","2182.26188761464","2344.6198946096","2547.67445007623","2814.0043789359","3100.49688577233","3384.88177282189","3529.91103728735","3768.14339613556","4093.78585659532","4376.2367255192","4636.33182714796","4933.08641114775","5288.77804437681","5663.97454710494","",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22843.1003743233","24945.5453827372","25915.7393074036","25809.4171734453","25836.7298058858","25755.390329178","26443.081063506","26926.7155303131","27311.3786371877","26829.620285342","28013.2095901585","28002.6043264906","27639.689465158","29453.7814433596","32105.3733588896","34552.3444957037","36601.9039532782","38814.5144209256","41853.0996578605","41897.8915028842","43351.7676914543","47474.0433846687","49729.5174891185","50670.7163759639","52268.2955569289","53538.7904294482","",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1133.19032883916","1221.45310636842","1290.00437484428","1337.1538851144","1336.07784847458","1401.90059653746","1467.87746598735","1603.98784640168","1644.24177119235","1673.59319319086","1769.6528590103","1873.73555908003","1968.09767738277","2101.94456204223","2180.53038829998","2351.11943561336","2591.93750844646","2883.71402583422","3080.76472656956","3116.20310047129","3175.27394267377","3478.2522390176","3981.98975869199","4136.08938680673","4231.1957285026","4387.89639560292","",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1197.10268216363","1230.03575851801","1235.26531461021","1243.23491130774","1233.37535217026","1290.74805641752","1306.45720174721","1336.86933529501","1396.98082798021","1472.37552608877","1515.58375590783","1579.87521920804","1572.45697926565","1665.49412274616","1763.23781179574","1870.78991307129","1922.92934357862","2016.08504117645","2073.39024926336","2079.90845620984","2129.79248340708","2145.76839624403","2211.63467779377","2253.56864598995","2319.1738792865","2420.79487708645","",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22167.9516919623","23751.9781186572","25245.2958813533","28107.7520720502","30858.918783873","32707.7038536393","34386.9123510789","36624.7700327911","34989.3295880693","37390.0874508974","40928.3370484149","40358.9745237567","42316.4580109231","45744.1353838301","50849.6752280947","55105.9658865491","59926.483444028","64387.8050819999","63361.3206902084","61572.022533163","70561.0834028427","74910.1825345204","77173.2382950922","80767.5597236373","83798.5892335035","85382.3022693984","",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1158.6019087317","1233.77549554053","1382.30790669522","1430.26892091836","1550.42843323256","1665.30982112591","1675.35157728729","1633.41789948719","1634.84915396016","1607.28003840017","1371.66257198039","1256.85244163293","1208.018932696","1278.50712361134","1343.43095656175","1426.11901826097","1534.73116674686","1651.87496525195","1763.15493324431","1655.21038779898","1752.11988003583","1976.40690010282","2062.45426309817","2114.56773158884","2141.01212690556","2200.93418104981","",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","886.632553155089","934.200460362218","777.120746406186","813.856409134519","822.452847455497","776.61688186917","805.661555819585","769.199867631478","784.284413319088","766.625161080093","813.186204541629","743.142808584481","909.249006121892","965.163232156882","1007.07588962815","1041.57237141445","1095.74450873902","1182.20824881917","1240.40734673133","1278.90479986863","1333.58343799465","1394.47755796866","1599.43193802172","1918.85965153095","1997.99228104703","1569.31874406863","",
